"Rate ID";"User ID";"Obs Session ID";"Start Date";"End Date";Ra;Decl;Teff;F;Lm;Shower;Method;Number
944657;352;78236;"2019-01-03 02:55:00";"2019-01-03 03:00:00";190.0000;28.0000;0.0833;1.0000;6.77;QUA;C;0
944658;352;78236;"2019-01-03 02:55:00";"2019-01-03 03:00:00";190.0000;28.0000;0.0833;1.0000;6.77;DLM;C;0
944659;352;78236;"2019-01-03 02:55:00";"2019-01-03 03:00:00";190.0000;28.0000;0.0833;1.0000;6.77;SPO;C;0
944660;352;78236;"2019-01-03 03:00:00";"2019-01-03 03:15:00";190.0000;28.0000;0.2500;1.0000;6.77;ANT;C;0
944661;352;78236;"2019-01-03 03:00:00";"2019-01-03 03:15:00";190.0000;28.0000;0.2500;1.0000;6.77;QUA;C;1
944662;352;78236;"2019-01-03 03:00:00";"2019-01-03 03:15:00";190.0000;28.0000;0.2500;1.0000;6.77;DLM;C;0
944663;352;78236;"2019-01-03 03:00:00";"2019-01-03 03:15:00";190.0000;28.0000;0.2500;1.0000;6.77;SPO;C;0
944664;352;78236;"2019-01-03 03:15:00";"2019-01-03 03:20:00";190.0000;28.0000;0.0833;1.0000;6.8;ANT;C;0
944665;352;78236;"2019-01-03 03:15:00";"2019-01-03 03:20:00";190.0000;28.0000;0.0833;1.0000;6.8;QUA;C;0
944666;352;78236;"2019-01-03 03:15:00";"2019-01-03 03:20:00";190.0000;28.0000;0.0833;1.0000;6.8;DLM;C;0
944667;352;78236;"2019-01-03 03:15:00";"2019-01-03 03:20:00";190.0000;28.0000;0.0833;1.0000;6.8;SPO;C;1
944668;352;78236;"2019-01-03 03:20:00";"2019-01-03 03:30:00";190.0000;28.0000;0.1667;1.0000;6.8;ANT;C;0
944669;352;78236;"2019-01-03 03:20:00";"2019-01-03 03:30:00";190.0000;28.0000;0.1667;1.0000;6.8;QUA;C;0
944670;352;78236;"2019-01-03 03:20:00";"2019-01-03 03:30:00";190.0000;28.0000;0.1667;1.0000;6.8;DLM;C;0
944671;352;78236;"2019-01-03 03:20:00";"2019-01-03 03:30:00";190.0000;28.0000;0.1667;1.0000;6.8;SPO;C;0
944672;352;78236;"2019-01-03 03:30:00";"2019-01-03 03:47:00";190.0000;28.0000;0.2833;1.0000;6.8;ANT;C;0
944673;352;78236;"2019-01-03 03:30:00";"2019-01-03 03:47:00";190.0000;28.0000;0.2833;1.0000;6.8;QUA;C;0
944674;352;78236;"2019-01-03 03:30:00";"2019-01-03 03:47:00";190.0000;28.0000;0.2833;1.0000;6.8;DLM;C;0
944675;352;78236;"2019-01-03 03:30:00";"2019-01-03 03:47:00";190.0000;28.0000;0.2833;1.0000;6.8;SPO;C;1
944676;352;78236;"2019-01-03 03:47:00";"2019-01-03 04:00:00";200.0000;28.0000;0.2167;1.0000;6.8;ANT;C;0
944677;352;78236;"2019-01-03 03:47:00";"2019-01-03 04:00:00";200.0000;28.0000;0.2167;1.0000;6.8;QUA;C;2
944678;352;78236;"2019-01-03 03:47:00";"2019-01-03 04:00:00";200.0000;28.0000;0.2167;1.0000;6.8;DLM;C;0
944679;352;78236;"2019-01-03 03:47:00";"2019-01-03 04:00:00";200.0000;28.0000;0.2167;1.0000;6.8;SPO;C;0
944680;352;78236;"2019-01-03 04:10:00";"2019-01-03 04:15:00";200.0000;28.0000;0.0833;1.0000;6.73;ANT;C;0
944681;352;78236;"2019-01-03 04:10:00";"2019-01-03 04:15:00";200.0000;28.0000;0.0833;1.0000;6.73;QUA;C;0
944682;352;78236;"2019-01-03 04:10:00";"2019-01-03 04:15:00";200.0000;28.0000;0.0833;1.0000;6.73;DLM;C;0
944683;352;78236;"2019-01-03 04:10:00";"2019-01-03 04:15:00";200.0000;28.0000;0.0833;1.0000;6.73;SPO;C;1
944684;352;78236;"2019-01-03 04:15:00";"2019-01-03 04:30:00";200.0000;28.0000;0.2500;1.0000;6.73;ANT;C;0
944685;352;78236;"2019-01-03 04:15:00";"2019-01-03 04:30:00";200.0000;28.0000;0.2500;1.0000;6.73;QUA;C;2
944686;352;78236;"2019-01-03 04:15:00";"2019-01-03 04:30:00";200.0000;28.0000;0.2500;1.0000;6.73;DLM;C;0
944687;352;78236;"2019-01-03 04:15:00";"2019-01-03 04:30:00";200.0000;28.0000;0.2500;1.0000;6.73;SPO;C;4
944688;352;78236;"2019-01-03 04:30:00";"2019-01-03 04:55:00";210.0000;25.0000;0.4167;1.0000;6.73;ANT;C;0
944689;352;78236;"2019-01-03 04:30:00";"2019-01-03 04:55:00";210.0000;25.0000;0.4167;1.0000;6.73;QUA;C;3
944690;352;78236;"2019-01-03 04:30:00";"2019-01-03 04:55:00";210.0000;25.0000;0.4167;1.0000;6.73;DLM;C;1
944691;352;78236;"2019-01-03 04:30:00";"2019-01-03 04:55:00";210.0000;25.0000;0.4167;1.0000;6.73;SPO;C;2
944692;352;78236;"2019-01-03 04:55:00";"2019-01-03 05:00:00";210.0000;25.0000;0.0833;1.0000;6.73;ANT;C;0
944693;352;78236;"2019-01-03 04:55:00";"2019-01-03 05:00:00";210.0000;25.0000;0.0833;1.0000;6.73;QUA;C;1
944694;352;78236;"2019-01-03 04:55:00";"2019-01-03 05:00:00";210.0000;25.0000;0.0833;1.0000;6.73;DLM;C;0
944695;352;78236;"2019-01-03 04:55:00";"2019-01-03 05:00:00";210.0000;25.0000;0.0833;1.0000;6.73;SPO;C;1
944696;131;78237;"2019-01-03 02:37:00";"2019-01-03 03:47:00";180.0000;30.0000;1.1700;1.0100;6.59;QUA;C;5
944697;131;78237;"2019-01-03 02:37:00";"2019-01-03 03:47:00";180.0000;30.0000;1.1700;1.0100;6.59;DLM;C;0
944698;131;78237;"2019-01-03 02:37:00";"2019-01-03 03:47:00";180.0000;30.0000;1.1700;1.0100;6.59;ANT;C;1
944699;131;78237;"2019-01-03 02:37:00";"2019-01-03 03:47:00";180.0000;30.0000;1.1700;1.0100;6.59;SPO;C;7
944700;131;78237;"2019-01-03 03:47:00";"2019-01-03 04:58:00";200.0000;30.0000;1.1800;1.0100;6.49;QUA;C;10
944701;131;78237;"2019-01-03 03:47:00";"2019-01-03 04:58:00";200.0000;30.0000;1.1800;1.0100;6.49;DLM;C;1
944702;131;78237;"2019-01-03 03:47:00";"2019-01-03 04:58:00";200.0000;30.0000;1.1800;1.0100;6.49;ANT;C;0
944703;131;78237;"2019-01-03 03:47:00";"2019-01-03 04:58:00";200.0000;30.0000;1.1800;1.0100;6.49;SPO;C;11
944726;7621;78242;"2019-01-03 20:47:00";"2019-01-03 21:00:00";184.0000;57.0000;0.2167;1.0000;4.83;QUA;C;4
944727;7621;78242;"2019-01-03 20:47:00";"2019-01-03 21:00:00";184.0000;57.0000;0.2167;1.0000;4.83;SPO;C;0
944728;7621;78242;"2019-01-03 21:00:00";"2019-01-03 21:15:00";184.0000;57.0000;0.2500;1.0000;4.83;QUA;C;3
944729;7621;78242;"2019-01-03 21:00:00";"2019-01-03 21:15:00";184.0000;57.0000;0.2500;1.0000;4.83;SPO;C;0
944730;7621;78242;"2019-01-03 21:15:00";"2019-01-03 21:30:00";184.0000;57.0000;0.2500;1.0000;4.83;QUA;C;4
944731;7621;78242;"2019-01-03 21:15:00";"2019-01-03 21:30:00";184.0000;57.0000;0.2500;1.0000;4.83;SPO;C;0
944732;7621;78242;"2019-01-03 21:40:00";"2019-01-03 21:50:00";184.0000;57.0000;0.1667;1.0000;4.56;QUA;C;5
944733;7621;78242;"2019-01-03 21:40:00";"2019-01-03 21:50:00";184.0000;57.0000;0.1667;1.0000;4.56;SPO;C;0
944734;31;78243;"2019-01-03 21:55:00";"2019-01-04 00:20:00";55.0000;90.0000;2.3500;1.0000;6.29;ANT;C;1
944735;31;78243;"2019-01-03 21:55:00";"2019-01-04 00:20:00";55.0000;90.0000;2.3500;1.0000;6.29;QUA;C;8
944736;31;78243;"2019-01-03 21:55:00";"2019-01-04 00:20:00";55.0000;90.0000;2.3500;1.0000;6.29;DLM;C;0
944737;31;78243;"2019-01-03 21:55:00";"2019-01-04 00:20:00";55.0000;90.0000;2.3500;1.0000;6.29;SPO;C;19
944738;7210;78244;"2019-01-03 22:45:00";"2019-01-03 23:00:00";79.0000;46.0000;0.2500;3.0000;2.5;QUA;C;0
944739;7210;78244;"2019-01-03 22:45:00";"2019-01-03 23:00:00";79.0000;46.0000;0.2500;3.0000;2.5;SPO;C;0
944740;7210;78244;"2019-01-03 23:00:00";"2019-01-03 23:15:00";79.0000;46.0000;0.2500;2.0000;3.65;QUA;C;0
944741;7210;78244;"2019-01-03 23:00:00";"2019-01-03 23:15:00";79.0000;46.0000;0.2500;2.0000;3.65;SPO;C;1
944742;7210;78244;"2019-01-03 23:59:00";"2019-01-04 00:05:00";79.0000;46.0000;0.1000;3.0000;2.5;QUA;C;0
944743;7210;78244;"2019-01-03 23:59:00";"2019-01-04 00:05:00";79.0000;46.0000;0.1000;3.0000;2.5;SPO;C;0
944744;7210;78244;"2019-01-04 04:10:00";"2019-01-04 04:34:00";152.0000;12.0000;0.4000;2.0000;3.65;QUA;C;2
944745;7210;78244;"2019-01-04 04:10:00";"2019-01-04 04:34:00";152.0000;12.0000;0.4000;2.0000;3.65;SPO;C;0
944746;7976;78245;"2019-01-03 20:07:00";"2019-01-03 20:45:00";30.0000;70.0000;0.6333;1.0000;5.8;QUA;C;6
944747;7976;78245;"2019-01-03 20:07:00";"2019-01-03 20:45:00";30.0000;70.0000;0.6333;1.0000;5.8;SPO;C;2
944748;7976;78245;"2019-01-03 20:50:00";"2019-01-03 21:15:00";30.0000;70.0000;0.3500;1.0500;5.8;QUA;C;3
944749;7976;78245;"2019-01-03 20:50:00";"2019-01-03 21:15:00";30.0000;70.0000;0.3500;1.0500;5.8;SPO;C;1
944750;7976;78246;"2019-01-03 23:19:00";"2019-01-03 23:28:00";120.0000;60.0000;0.1500;1.1000;6.1;QUA;C;6
944751;7976;78246;"2019-01-03 23:19:00";"2019-01-03 23:28:00";120.0000;60.0000;0.1500;1.1000;6.1;SPO;C;1
944752;532;78247;"2019-01-04 02:19:00";"2019-01-04 02:35:00";130.0000;20.0000;0.2667;1.2500;5.5;QUA;C;5
944753;532;78247;"2019-01-04 02:19:00";"2019-01-04 02:35:00";130.0000;20.0000;0.2667;1.2500;5.5;SPO;C;0
944754;532;78247;"2019-01-04 02:35:00";"2019-01-04 02:47:00";130.0000;20.0000;0.2000;1.2500;5.7;QUA;C;10
944755;532;78247;"2019-01-04 02:35:00";"2019-01-04 02:47:00";130.0000;20.0000;0.2000;1.2500;5.7;SPO;C;0
944756;532;78247;"2019-01-04 02:47:00";"2019-01-04 03:08:00";130.0000;20.0000;0.3500;1.2500;5.9;QUA;C;9
944757;532;78247;"2019-01-04 02:47:00";"2019-01-04 03:08:00";130.0000;20.0000;0.3500;1.2500;5.9;SPO;C;0
944758;532;78247;"2019-01-04 03:08:00";"2019-01-04 03:18:00";130.0000;20.0000;0.1667;1.2500;5.9;QUA;C;1
944759;532;78247;"2019-01-04 03:08:00";"2019-01-04 03:18:00";130.0000;20.0000;0.1667;1.2500;5.9;SPO;C;1
944760;9938;78248;"2019-01-04 01:20:00";"2019-01-04 02:20:00";120.0000;50.0000;1.0000;1.6600;3.5;QUA;C;8
944761;9938;78248;"2019-01-04 01:20:00";"2019-01-04 02:20:00";120.0000;50.0000;1.0000;1.6600;3.5;SPO;C;0
944762;9938;78248;"2019-01-04 02:20:00";"2019-01-04 03:20:00";120.0000;50.0000;1.0000;1.2500;5;QUA;C;5
944763;9938;78248;"2019-01-04 02:20:00";"2019-01-04 03:20:00";120.0000;50.0000;1.0000;1.2500;5;SPO;C;1
944782;7726;78250;"2019-01-03 18:15:00";"2019-01-03 18:30:00";315.0000;80.0000;0.2500;1.0000;5.8;QUA;C;0
944783;7726;78250;"2019-01-03 18:15:00";"2019-01-03 18:30:00";315.0000;80.0000;0.2500;1.0000;5.8;SPO;C;2
944784;7726;78250;"2019-01-03 18:30:00";"2019-01-03 18:45:00";319.0000;80.0000;0.2500;1.0000;5.8;QUA;C;1
944785;7726;78250;"2019-01-03 18:30:00";"2019-01-03 18:45:00";319.0000;80.0000;0.2500;1.0000;5.8;SPO;C;0
944786;7726;78250;"2019-01-03 18:45:00";"2019-01-03 19:00:00";323.0000;80.0000;0.2500;1.0000;5.8;QUA;C;1
944787;7726;78250;"2019-01-03 18:45:00";"2019-01-03 19:00:00";323.0000;80.0000;0.2500;1.0000;5.8;SPO;C;1
944788;7726;78250;"2019-01-03 19:00:00";"2019-01-03 19:15:00";327.0000;80.0000;0.2500;1.0000;5.8;QUA;C;1
944789;7726;78250;"2019-01-03 19:00:00";"2019-01-03 19:15:00";327.0000;80.0000;0.2500;1.0000;5.8;SPO;C;2
944790;7726;78250;"2019-01-03 19:15:00";"2019-01-03 19:30:00";330.0000;80.0000;0.2500;1.0000;5.8;QUA;C;1
944791;7726;78250;"2019-01-03 19:15:00";"2019-01-03 19:30:00";330.0000;80.0000;0.2500;1.0000;5.8;SPO;C;0
944792;7726;78250;"2019-01-03 19:30:00";"2019-01-03 19:45:00";334.0000;80.0000;0.2500;1.0000;5.8;QUA;C;0
944793;7726;78250;"2019-01-03 19:30:00";"2019-01-03 19:45:00";334.0000;80.0000;0.2500;1.0000;5.8;SPO;C;1
944794;7726;78250;"2019-01-03 19:45:00";"2019-01-03 20:00:00";338.0000;80.0000;0.2500;1.0000;5.8;QUA;C;3
944795;7726;78250;"2019-01-03 19:45:00";"2019-01-03 20:00:00";338.0000;80.0000;0.2500;1.0000;5.8;SPO;C;3
944796;7726;78250;"2019-01-03 20:00:00";"2019-01-03 20:15:00";342.0000;80.0000;0.2500;1.0000;5.6;QUA;C;1
944797;7726;78250;"2019-01-03 20:00:00";"2019-01-03 20:15:00";342.0000;80.0000;0.2500;1.0000;5.6;SPO;C;1
944798;7726;78250;"2019-01-03 20:15:00";"2019-01-03 20:20:00";345.0000;80.0000;0.0833;1.0000;5.6;QUA;C;0
944799;7726;78250;"2019-01-03 20:15:00";"2019-01-03 20:20:00";345.0000;80.0000;0.0833;1.0000;5.6;SPO;C;1
944800;7726;78250;"2019-01-03 20:26:00";"2019-01-03 20:30:00";346.0000;80.0000;0.0667;1.0000;5.6;QUA;C;0
944801;7726;78250;"2019-01-03 20:26:00";"2019-01-03 20:30:00";346.0000;80.0000;0.0667;1.0000;5.6;SPO;C;1
944802;7726;78250;"2019-01-03 20:30:00";"2019-01-03 20:45:00";349.0000;80.0000;0.2500;1.0000;5.6;QUA;C;4
944803;7726;78250;"2019-01-03 20:30:00";"2019-01-03 20:45:00";349.0000;80.0000;0.2500;1.0000;5.6;SPO;C;0
944804;7726;78250;"2019-01-03 20:45:00";"2019-01-03 21:00:00";351.0000;80.0000;0.2500;1.0000;5.6;QUA;C;0
944805;7726;78250;"2019-01-03 20:45:00";"2019-01-03 21:00:00";351.0000;80.0000;0.2500;1.0000;5.6;SPO;C;1
944806;7726;78250;"2019-01-03 21:00:00";"2019-01-03 21:15:00";356.0000;80.0000;0.2500;1.0000;5.7;QUA;C;1
944807;7726;78250;"2019-01-03 21:00:00";"2019-01-03 21:15:00";356.0000;80.0000;0.2500;1.0000;5.7;SPO;C;1
944808;7726;78250;"2019-01-03 21:15:00";"2019-01-03 21:30:00";0.0000;80.0000;0.2500;1.0000;5.7;QUA;C;0
944809;7726;78250;"2019-01-03 21:15:00";"2019-01-03 21:30:00";0.0000;80.0000;0.2500;1.0000;5.7;SPO;C;3
944810;352;78251;"2019-01-04 01:15:00";"2019-01-04 01:22:00";155.0000;20.0000;0.1167;1.0000;6.68;ANT;C;0
944811;352;78251;"2019-01-04 01:15:00";"2019-01-04 01:22:00";155.0000;20.0000;0.1167;1.0000;6.68;QUA;C;9
944812;352;78251;"2019-01-04 01:15:00";"2019-01-04 01:22:00";155.0000;20.0000;0.1167;1.0000;6.68;SPO;C;0
944813;352;78251;"2019-01-04 01:22:00";"2019-01-04 01:23:00";155.0000;20.0000;0.0167;1.0000;6.68;ANT;C;0
944814;352;78251;"2019-01-04 01:22:00";"2019-01-04 01:23:00";155.0000;20.0000;0.0167;1.0000;6.68;QUA;C;4
944815;352;78251;"2019-01-04 01:22:00";"2019-01-04 01:23:00";155.0000;20.0000;0.0167;1.0000;6.68;SPO;C;0
944816;352;78251;"2019-01-04 01:23:00";"2019-01-04 01:27:00";155.0000;20.0000;0.0667;1.0000;6.68;ANT;C;0
944817;352;78251;"2019-01-04 01:23:00";"2019-01-04 01:27:00";155.0000;20.0000;0.0667;1.0000;6.68;QUA;C;4
944818;352;78251;"2019-01-04 01:23:00";"2019-01-04 01:27:00";155.0000;20.0000;0.0667;1.0000;6.68;SPO;C;0
944819;352;78251;"2019-01-04 01:27:00";"2019-01-04 01:39:00";155.0000;20.0000;0.2000;1.0000;6.68;ANT;C;0
944820;352;78251;"2019-01-04 01:27:00";"2019-01-04 01:39:00";155.0000;20.0000;0.2000;1.0000;6.68;QUA;C;6
944821;352;78251;"2019-01-04 01:27:00";"2019-01-04 01:39:00";155.0000;20.0000;0.2000;1.0000;6.68;SPO;C;1
944822;352;78251;"2019-01-04 01:39:00";"2019-01-04 01:43:00";155.0000;20.0000;0.0667;1.0000;6.29;ANT;C;0
944823;352;78251;"2019-01-04 01:39:00";"2019-01-04 01:43:00";155.0000;20.0000;0.0667;1.0000;6.29;QUA;C;5
944824;352;78251;"2019-01-04 01:39:00";"2019-01-04 01:43:00";155.0000;20.0000;0.0667;1.0000;6.29;SPO;C;1
944825;352;78251;"2019-01-04 01:43:00";"2019-01-04 01:47:00";155.0000;20.0000;0.0667;1.0000;6.29;ANT;C;0
944826;352;78251;"2019-01-04 01:43:00";"2019-01-04 01:47:00";155.0000;20.0000;0.0667;1.0000;6.29;QUA;C;3
944827;352;78251;"2019-01-04 01:43:00";"2019-01-04 01:47:00";155.0000;20.0000;0.0667;1.0000;6.29;SPO;C;0
944828;352;78251;"2019-01-04 01:47:00";"2019-01-04 01:49:00";155.0000;20.0000;0.0333;1.0000;6.29;ANT;C;0
944829;352;78251;"2019-01-04 01:47:00";"2019-01-04 01:49:00";155.0000;20.0000;0.0333;1.0000;6.29;QUA;C;3
944830;352;78251;"2019-01-04 01:47:00";"2019-01-04 01:49:00";155.0000;20.0000;0.0333;1.0000;6.29;SPO;C;0
944831;352;78251;"2019-01-04 01:49:00";"2019-01-04 01:56:00";155.0000;20.0000;0.1167;1.0000;6.29;ANT;C;0
944832;352;78251;"2019-01-04 01:49:00";"2019-01-04 01:56:00";155.0000;20.0000;0.1167;1.0000;6.29;QUA;C;4
944833;352;78251;"2019-01-04 01:49:00";"2019-01-04 01:56:00";155.0000;20.0000;0.1167;1.0000;6.29;SPO;C;0
944834;352;78251;"2019-01-04 01:56:00";"2019-01-04 02:00:00";160.0000;22.0000;0.0667;1.0000;6.26;ANT;C;0
944835;352;78251;"2019-01-04 01:56:00";"2019-01-04 02:00:00";160.0000;22.0000;0.0667;1.0000;6.26;QUA;C;11
944836;352;78251;"2019-01-04 01:56:00";"2019-01-04 02:00:00";160.0000;22.0000;0.0667;1.0000;6.26;SPO;C;1
944837;352;78251;"2019-01-04 02:00:00";"2019-01-04 02:06:00";160.0000;22.0000;0.1000;1.0000;6.26;ANT;C;0
944838;352;78251;"2019-01-04 02:00:00";"2019-01-04 02:06:00";160.0000;22.0000;0.1000;1.0000;6.26;QUA;C;5
944839;352;78251;"2019-01-04 02:00:00";"2019-01-04 02:06:00";160.0000;22.0000;0.1000;1.0000;6.26;SPO;C;2
944840;352;78251;"2019-01-04 02:06:00";"2019-01-04 02:09:00";160.0000;22.0000;0.0500;1.0000;6.26;ANT;C;0
944841;352;78251;"2019-01-04 02:06:00";"2019-01-04 02:09:00";160.0000;22.0000;0.0500;1.0000;6.26;QUA;C;3
944842;352;78251;"2019-01-04 02:06:00";"2019-01-04 02:09:00";160.0000;22.0000;0.0500;1.0000;6.26;SPO;C;1
944843;352;78251;"2019-01-04 02:09:00";"2019-01-04 02:14:00";160.0000;22.0000;0.0833;1.0000;6.26;ANT;C;0
944844;352;78251;"2019-01-04 02:09:00";"2019-01-04 02:14:00";160.0000;22.0000;0.0833;1.0000;6.26;QUA;C;3
944845;352;78251;"2019-01-04 02:09:00";"2019-01-04 02:14:00";160.0000;22.0000;0.0833;1.0000;6.26;SPO;C;0
944846;352;78251;"2019-01-04 02:14:00";"2019-01-04 02:20:00";160.0000;22.0000;0.1000;1.0000;6.26;ANT;C;1
944847;352;78251;"2019-01-04 02:14:00";"2019-01-04 02:20:00";160.0000;22.0000;0.1000;1.0000;6.26;QUA;C;8
944848;352;78251;"2019-01-04 02:14:00";"2019-01-04 02:20:00";160.0000;22.0000;0.1000;1.0000;6.26;SPO;C;0
944849;352;78251;"2019-01-04 02:20:00";"2019-01-04 02:25:00";160.0000;22.0000;0.0833;1.0000;6.64;ANT;C;0
944850;352;78251;"2019-01-04 02:20:00";"2019-01-04 02:25:00";160.0000;22.0000;0.0833;1.0000;6.64;QUA;C;4
944851;352;78251;"2019-01-04 02:20:00";"2019-01-04 02:25:00";160.0000;22.0000;0.0833;1.0000;6.64;SPO;C;1
944852;352;78251;"2019-01-04 02:25:00";"2019-01-04 02:33:00";170.0000;20.0000;0.1333;1.0000;6.64;ANT;C;0
944853;352;78251;"2019-01-04 02:25:00";"2019-01-04 02:33:00";170.0000;20.0000;0.1333;1.0000;6.64;QUA;C;6
944854;352;78251;"2019-01-04 02:25:00";"2019-01-04 02:33:00";170.0000;20.0000;0.1333;1.0000;6.64;SPO;C;0
944855;352;78251;"2019-01-04 02:33:00";"2019-01-04 02:40:00";170.0000;20.0000;0.1167;1.0000;6.64;ANT;C;0
944856;352;78251;"2019-01-04 02:33:00";"2019-01-04 02:40:00";170.0000;20.0000;0.1167;1.0000;6.64;QUA;C;10
944857;352;78251;"2019-01-04 02:33:00";"2019-01-04 02:40:00";170.0000;20.0000;0.1167;1.0000;6.64;SPO;C;0
944858;352;78251;"2019-01-04 02:40:00";"2019-01-04 02:50:00";170.0000;20.0000;0.1667;1.0000;6.64;ANT;C;0
944859;352;78251;"2019-01-04 02:40:00";"2019-01-04 02:50:00";170.0000;20.0000;0.1667;1.0000;6.64;QUA;C;11
944860;352;78251;"2019-01-04 02:40:00";"2019-01-04 02:50:00";170.0000;20.0000;0.1667;1.0000;6.64;SPO;C;1
944861;352;78251;"2019-01-04 03:07:00";"2019-01-04 03:09:00";185.0000;26.0000;0.0333;1.0000;6.58;ANT;C;0
944862;352;78251;"2019-01-04 03:07:00";"2019-01-04 03:09:00";185.0000;26.0000;0.0333;1.0000;6.58;QUA;C;6
944863;352;78251;"2019-01-04 03:07:00";"2019-01-04 03:09:00";185.0000;26.0000;0.0333;1.0000;6.58;SPO;C;1
944864;352;78251;"2019-01-04 03:09:00";"2019-01-04 03:11:00";185.0000;26.0000;0.0333;1.0000;6.58;ANT;C;0
944865;352;78251;"2019-01-04 03:09:00";"2019-01-04 03:11:00";185.0000;26.0000;0.0333;1.0000;6.58;QUA;C;6
944866;352;78251;"2019-01-04 03:09:00";"2019-01-04 03:11:00";185.0000;26.0000;0.0333;1.0000;6.58;SPO;C;0
944867;352;78251;"2019-01-04 03:11:00";"2019-01-04 03:13:00";185.0000;26.0000;0.0333;1.0000;6.58;ANT;C;0
944868;352;78251;"2019-01-04 03:11:00";"2019-01-04 03:13:00";185.0000;26.0000;0.0333;1.0000;6.58;QUA;C;3
944869;352;78251;"2019-01-04 03:11:00";"2019-01-04 03:13:00";185.0000;26.0000;0.0333;1.0000;6.58;SPO;C;1
944870;352;78251;"2019-01-04 03:13:00";"2019-01-04 03:27:00";200.0000;28.0000;0.2333;1.1800;6.58;ANT;C;0
944871;352;78251;"2019-01-04 03:13:00";"2019-01-04 03:27:00";200.0000;28.0000;0.2333;1.1800;6.58;QUA;C;17
944872;352;78251;"2019-01-04 03:13:00";"2019-01-04 03:27:00";200.0000;28.0000;0.2333;1.1800;6.58;SPO;C;4
944873;352;78251;"2019-01-04 03:27:00";"2019-01-04 03:29:00";200.0000;28.0000;0.0333;1.1800;6.58;ANT;C;0
944874;352;78251;"2019-01-04 03:27:00";"2019-01-04 03:29:00";200.0000;28.0000;0.0333;1.1800;6.58;QUA;C;2
944875;352;78251;"2019-01-04 03:27:00";"2019-01-04 03:29:00";200.0000;28.0000;0.0333;1.1800;6.58;SPO;C;1
944876;352;78251;"2019-01-04 03:29:00";"2019-01-04 03:35:00";200.0000;28.0000;0.1000;1.1800;6.58;ANT;C;0
944877;352;78251;"2019-01-04 03:29:00";"2019-01-04 03:35:00";200.0000;28.0000;0.1000;1.1800;6.58;QUA;C;6
944878;352;78251;"2019-01-04 03:29:00";"2019-01-04 03:35:00";200.0000;28.0000;0.1000;1.1800;6.58;SPO;C;0
944879;352;78251;"2019-01-04 03:35:00";"2019-01-04 03:37:00";200.0000;28.0000;0.0333;1.0000;6.58;ANT;C;0
944880;352;78251;"2019-01-04 03:35:00";"2019-01-04 03:37:00";200.0000;28.0000;0.0333;1.0000;6.58;QUA;C;4
944881;352;78251;"2019-01-04 03:35:00";"2019-01-04 03:37:00";200.0000;28.0000;0.0333;1.0000;6.58;SPO;C;0
